avg_rss_mem,avg_shared_text_size,avg_stack_size,avg_total_size,avg_unshared_data_size,exit_status,file_system_inputs,file_system_outputs,involuntary_context_switches,major_page_faults,max_rss_mem,minor_page_faults,page_size,percent_cpu_job_got,real_time,signals_delivered,socket_messages_received,socket_messages_sent,swaps,system_time,user_time,voluntary_context_switches
0,0,0,0,0,0,0,0,0,0,2816,131,4096,100,0.0,0,0,0,0,0.0,0.0,1
0,0,0,0,0,0,0,0,0,0,2816,131,4096,100,0.0,0,0,0,0,0.0,0.0,1
0,0,0,0,0,0,0,0,0,0,2816,133,4096,100,0.0,0,0,0,0,0.0,0.0,1
0,0,0,0,0,0,0,0,0,0,2944,132,4096,100,0.0,0,0,0,0,0.0,0.0,1
0,0,0,0,0,0,0,0,0,0,2944,133,4096,100,0.0,0,0,0,0,0.0,0.0,1
0,0,0,0,0,0,0,0,0,0,2944,131,4096,100,0.0,0,0,0,0,0.0,0.0,1
0,0,0,0,0,0,0,0,0,0,2944,132,4096,100,0.0,0,0,0,0,0.0,0.0,1
0,0,0,0,0,0,0,0,0,0,2944,133,4096,100,0.0,0,0,0,0,0.0,0.0,1
0,0,0,0,0,0,0,0,0,0,2944,131,4096,100,0.0,0,0,0,0,0.0,0.0,1
0,0,0,0,0,0,0,0,0,0,2944,132,4096,100,0.0,0,0,0,0,0.0,0.0,1
0,0,0,0,0,0,0,0,0,0,2944,132,4096,100,0.0,0,0,0,0,0.0,0.0,1
0,0,0,0,0,0,0,0,0,0,2816,133,4096,100,0.0,0,0,0,0,0.0,0.0,1
0,0,0,0,0,0,0,0,0,0,2944,131,4096,100,0.0,0,0,0,0,0.0,0.0,1
0,0,0,0,0,0,0,0,0,0,2944,134,4096,100,0.0,0,0,0,0,0.0,0.0,1
0,0,0,0,0,0,0,0,0,0,2944,132,4096,100,0.0,0,0,0,0,0.0,0.0,1
0,0,0,0,0,0,0,0,0,0,2816,133,4096,100,0.0,0,0,0,0,0.0,0.0,1
0,0,0,0,0,0,0,0,0,0,2944,133,4096,100,0.0,0,0,0,0,0.0,0.0,1
0,0,0,0,0,0,0,0,0,0,2944,132,4096,100,0.0,0,0,0,0,0.0,0.0,1
0,0,0,0,0,0,0,0,0,0,2944,133,4096,100,0.0,0,0,0,0,0.0,0.0,1
0,0,0,0,0,0,0,0,0,0,2944,132,4096,100,0.0,0,0,0,0,0.0,0.0,1
0,0,0,0,0,0,0,0,0,0,2944,133,4096,100,0.0,0,0,0,0,0.0,0.0,1
0,0,0,0,0,0,0,0,0,0,2944,131,4096,100,0.0,0,0,0,0,0.0,0.0,1
0,0,0,0,0,0,0,0,0,0,2944,134,4096,100,0.0,0,0,0,0,0.0,0.0,1
0,0,0,0,0,0,0,0,0,0,2816,131,4096,100,0.0,0,0,0,0,0.0,0.0,1
0,0,0,0,0,0,0,0,0,0,2944,132,4096,100,0.0,0,0,0,0,0.0,0.0,1
0,0,0,0,0,0,0,0,0,0,2944,132,4096,100,0.0,0,0,0,0,0.0,0.0,1
0,0,0,0,0,0,0,0,0,0,2944,131,4096,100,0.0,0,0,0,0,0.0,0.0,1
0,0,0,0,0,0,0,0,0,0,2816,133,4096,100,0.0,0,0,0,0,0.0,0.0,1
0,0,0,0,0,0,0,0,1,0,2944,133,4096,100,0.0,0,0,0,0,0.0,0.0,0
0,0,0,0,0,0,0,0,0,0,2944,134,4096,100,0.0,0,0,0,0,0.0,0.0,1
0,0,0,0,0,0,0,0,0,0,2944,131,4096,100,0.0,0,0,0,0,0.0,0.0,1
0,0,0,0,0,0,0,0,0,0,2816,132,4096,100,0.0,0,0,0,0,0.0,0.0,1
0,0,0,0,0,0,0,0,0,0,2944,133,4096,100,0.0,0,0,0,0,0.0,0.0,1
0,0,0,0,0,0,0,0,0,0,2944,136,4096,100,0.0,0,0,0,0,0.0,0.0,1
0,0,0,0,0,0,0,0,0,0,2816,131,4096,100,0.0,0,0,0,0,0.0,0.0,1
0,0,0,0,0,0,0,0,0,0,2944,131,4096,100,0.0,0,0,0,0,0.0,0.0,1
0,0,0,0,0,0,0,0,0,0,2816,129,4096,100,0.0,0,0,0,0,0.0,0.0,1
0,0,0,0,0,0,0,0,0,0,2944,133,4096,100,0.0,0,0,0,0,0.0,0.0,1
0,0,0,0,0,0,0,0,0,0,2944,133,4096,100,0.0,0,0,0,0,0.0,0.0,0
0,0,0,0,0,0,0,0,0,0,2816,133,4096,100,0.0,0,0,0,0,0.0,0.0,0
0,0,0,0,0,0,0,0,0,0,2944,134,4096,100,0.0,0,0,0,0,0.0,0.0,1
0,0,0,0,0,0,0,0,0,0,2944,131,4096,100,0.0,0,0,0,0,0.0,0.0,1
0,0,0,0,0,0,0,0,0,0,2816,132,4096,100,0.0,0,0,0,0,0.0,0.0,1
0,0,0,0,0,0,0,0,0,0,2816,135,4096,100,0.0,0,0,0,0,0.0,0.0,1
0,0,0,0,0,0,0,0,0,0,2816,133,4096,100,0.0,0,0,0,0,0.0,0.0,1
0,0,0,0,0,0,0,0,0,0,2944,133,4096,100,0.0,0,0,0,0,0.0,0.0,1
0,0,0,0,0,0,0,0,0,0,2944,133,4096,100,0.0,0,0,0,0,0.0,0.0,1
0,0,0,0,0,0,0,0,0,0,2944,132,4096,100,0.0,0,0,0,0,0.0,0.0,1
0,0,0,0,0,0,0,0,0,0,2816,130,4096,100,0.0,0,0,0,0,0.0,0.0,1
0,0,0,0,0,0,0,0,0,0,2944,135,4096,100,0.0,0,0,0,0,0.0,0.0,1
0,0,0,0,0,0,0,0,0,0,2816,134,4096,100,0.0,0,0,0,0,0.0,0.0,1
0,0,0,0,0,0,0,0,0,0,2944,133,4096,100,0.0,0,0,0,0,0.0,0.0,1
0,0,0,0,0,0,0,0,0,0,2816,133,4096,100,0.0,0,0,0,0,0.0,0.0,1
0,0,0,0,0,0,0,0,0,0,2816,134,4096,100,0.0,0,0,0,0,0.0,0.0,1
0,0,0,0,0,0,0,0,0,0,2944,131,4096,100,0.0,0,0,0,0,0.0,0.0,1
0,0,0,0,0,0,0,0,0,0,2944,130,4096,100,0.0,0,0,0,0,0.0,0.0,1
0,0,0,0,0,0,0,0,0,0,2816,132,4096,100,0.0,0,0,0,0,0.0,0.0,1
0,0,0,0,0,0,0,0,0,0,2944,132,4096,100,0.0,0,0,0,0,0.0,0.0,1
0,0,0,0,0,0,0,0,0,0,2944,131,4096,100,0.0,0,0,0,0,0.0,0.0,1
0,0,0,0,0,0,0,0,1,0,2816,131,4096,100,0.0,0,0,0,0,0.0,0.0,1
0,0,0,0,0,0,0,0,0,0,2944,133,4096,100,0.0,0,0,0,0,0.0,0.0,1
0,0,0,0,0,0,0,0,1,0,2944,134,4096,100,0.0,0,0,0,0,0.0,0.0,1
0,0,0,0,0,0,0,0,0,0,2944,131,4096,100,0.0,0,0,0,0,0.0,0.0,1
0,0,0,0,0,0,0,0,0,0,2816,131,4096,100,0.0,0,0,0,0,0.0,0.0,1
0,0,0,0,0,0,0,0,0,0,2944,131,4096,100,0.0,0,0,0,0,0.0,0.0,1
0,0,0,0,0,0,0,0,0,0,2944,133,4096,100,0.0,0,0,0,0,0.0,0.0,1
0,0,0,0,0,0,0,0,0,0,2944,133,4096,100,0.0,0,0,0,0,0.0,0.0,1
0,0,0,0,0,0,0,0,0,0,2816,135,4096,100,0.0,0,0,0,0,0.0,0.0,1
0,0,0,0,0,0,0,0,0,0,2816,133,4096,100,0.0,0,0,0,0,0.0,0.0,1
0,0,0,0,0,0,0,0,0,0,2944,131,4096,100,0.0,0,0,0,0,0.0,0.0,1
0,0,0,0,0,0,0,0,0,0,2944,132,4096,100,0.0,0,0,0,0,0.0,0.0,1
0,0,0,0,0,0,0,0,0,0,2944,131,4096,100,0.0,0,0,0,0,0.0,0.0,1
0,0,0,0,0,0,0,0,0,0,2944,131,4096,100,0.0,0,0,0,0,0.0,0.0,1
0,0,0,0,0,0,0,0,0,0,2944,132,4096,100,0.0,0,0,0,0,0.0,0.0,1
0,0,0,0,0,0,0,0,0,0,2944,131,4096,100,0.0,0,0,0,0,0.0,0.0,1
0,0,0,0,0,0,0,0,0,0,2816,133,4096,100,0.0,0,0,0,0,0.0,0.0,1
0,0,0,0,0,0,0,0,0,0,2944,132,4096,100,0.0,0,0,0,0,0.0,0.0,1
0,0,0,0,0,0,0,0,0,0,2944,132,4096,100,0.0,0,0,0,0,0.0,0.0,1
0,0,0,0,0,0,0,0,1,0,2816,131,4096,100,0.0,0,0,0,0,0.0,0.0,1
0,0,0,0,0,0,0,0,1,0,2816,130,4096,100,0.0,0,0,0,0,0.0,0.0,1
0,0,0,0,0,0,0,0,0,0,2816,132,4096,100,0.0,0,0,0,0,0.0,0.0,1
0,0,0,0,0,0,0,0,0,0,2944,132,4096,100,0.0,0,0,0,0,0.0,0.0,1
0,0,0,0,0,0,0,0,0,0,2944,133,4096,100,0.0,0,0,0,0,0.0,0.0,1
0,0,0,0,0,0,0,0,0,0,2816,131,4096,100,0.0,0,0,0,0,0.0,0.0,1
0,0,0,0,0,0,0,0,0,0,2944,131,4096,100,0.0,0,0,0,0,0.0,0.0,1
0,0,0,0,0,0,0,0,0,0,2816,132,4096,100,0.0,0,0,0,0,0.0,0.0,1
0,0,0,0,0,0,0,0,0,0,2816,133,4096,100,0.0,0,0,0,0,0.0,0.0,1
0,0,0,0,0,0,0,0,0,0,2944,132,4096,100,0.0,0,0,0,0,0.0,0.0,1
0,0,0,0,0,0,0,0,0,0,2816,132,4096,100,0.0,0,0,0,0,0.0,0.0,1
0,0,0,0,0,0,0,0,0,0,2944,133,4096,100,0.0,0,0,0,0,0.0,0.0,1
0,0,0,0,0,0,0,0,0,0,2944,133,4096,100,0.0,0,0,0,0,0.0,0.0,1
0,0,0,0,0,0,0,0,0,0,2944,133,4096,100,0.0,0,0,0,0,0.0,0.0,1
0,0,0,0,0,0,0,0,0,0,2944,132,4096,100,0.0,0,0,0,0,0.0,0.0,1
0,0,0,0,0,0,0,0,0,0,2944,132,4096,100,0.0,0,0,0,0,0.0,0.0,1
0,0,0,0,0,0,0,0,0,0,2944,133,4096,100,0.0,0,0,0,0,0.0,0.0,1
0,0,0,0,0,0,0,0,0,0,2816,130,4096,100,0.0,0,0,0,0,0.0,0.0,1
0,0,0,0,0,0,0,0,0,0,2816,133,4096,100,0.0,0,0,0,0,0.0,0.0,1
0,0,0,0,0,0,0,0,0,0,2944,131,4096,100,0.0,0,0,0,0,0.0,0.0,1
0,0,0,0,0,0,0,0,0,0,2816,132,4096,100,0.0,0,0,0,0,0.0,0.0,1
0,0,0,0,0,0,0,0,0,0,2944,130,4096,100,0.0,0,0,0,0,0.0,0.0,1
