avg_rss_mem,avg_shared_text_size,avg_stack_size,avg_total_size,avg_unshared_data_size,exit_status,file_system_inputs,file_system_outputs,involuntary_context_switches,major_page_faults,max_rss_mem,minor_page_faults,page_size,percent_cpu_job_got,real_time,signals_delivered,socket_messages_received,socket_messages_sent,swaps,system_time,user_time,voluntary_context_switches
0,0,0,0,0,0,0,0,46,0,3200,157,4096,392,1.17,0,0,0,0,0.07,4.55,14
0,0,0,0,0,0,0,0,7,0,3200,157,4096,398,1.15,0,0,0,0,0.06,4.55,13
0,0,0,0,0,0,0,0,72,0,3200,156,4096,396,1.16,0,0,0,0,0.05,4.55,18
0,0,0,0,0,0,0,0,69,0,3200,155,4096,396,1.18,0,0,0,0,0.07,4.61,12
0,0,0,0,0,0,0,0,98,0,3328,158,4096,395,1.19,0,0,0,0,0.06,4.65,11
0,0,0,0,0,0,0,0,37,0,3200,155,4096,397,1.17,0,0,0,0,0.06,4.58,8
0,0,0,0,0,0,0,0,35,0,3328,159,4096,396,1.16,0,0,0,0,0.06,4.55,9
0,0,0,0,0,0,0,0,54,0,3328,158,4096,397,1.16,0,0,0,0,0.06,4.56,9
0,0,0,0,0,0,0,0,59,0,3200,157,4096,398,1.15,0,0,0,0,0.06,4.52,9
0,0,0,0,0,0,0,0,23,0,3328,156,4096,397,1.15,0,0,0,0,0.07,4.51,10
0,0,0,0,0,0,0,0,13,0,3200,158,4096,398,1.16,0,0,0,0,0.05,4.58,11
0,0,0,0,0,0,0,0,9,0,3200,158,4096,398,1.16,0,0,0,0,0.06,4.56,11
0,0,0,0,0,0,0,0,27,0,3200,154,4096,396,1.16,0,0,0,0,0.05,4.57,10
0,0,0,0,0,0,0,0,21,0,3200,158,4096,397,1.15,0,0,0,0,0.05,4.55,6
0,0,0,0,0,0,0,0,12,0,3200,157,4096,393,1.17,0,0,0,0,0.07,4.53,15
0,0,0,0,0,0,0,0,10,0,3328,157,4096,398,1.15,0,0,0,0,0.06,4.56,9
0,0,0,0,0,0,0,0,13,0,3200,156,4096,397,1.16,0,0,0,0,0.07,4.57,7
0,0,0,0,0,0,0,0,20,0,3328,156,4096,398,1.15,0,0,0,0,0.06,4.53,10
0,0,0,0,0,0,0,0,8,0,3328,156,4096,397,1.16,0,0,0,0,0.06,4.55,11
0,0,0,0,0,0,0,0,14,0,3200,158,4096,397,1.16,0,0,0,0,0.06,4.57,14
0,0,0,0,0,0,0,0,13,0,3200,156,4096,398,1.15,0,0,0,0,0.06,4.55,8
0,0,0,0,0,0,0,0,26,0,3200,158,4096,397,1.16,0,0,0,0,0.06,4.56,8
0,0,0,0,0,0,0,0,18,0,3200,156,4096,395,1.18,0,0,0,0,0.06,4.63,9
0,0,0,0,0,0,0,0,50,0,3200,157,4096,395,1.17,0,0,0,0,0.05,4.59,9
0,0,0,0,0,0,0,0,13,0,3328,157,4096,398,1.15,0,0,0,0,0.07,4.53,14
0,0,0,0,0,0,0,0,41,0,3200,157,4096,398,1.16,0,0,0,0,0.06,4.57,19
0,0,0,0,0,0,0,0,13,0,3200,159,4096,398,1.16,0,0,0,0,0.06,4.56,8
0,0,0,0,0,0,0,0,88,0,3200,158,4096,396,1.16,0,0,0,0,0.07,4.54,11
0,0,0,0,0,0,0,0,28,0,3200,156,4096,398,1.16,0,0,0,0,0.07,4.56,20
0,0,0,0,0,0,0,0,11,0,3328,157,4096,397,1.16,0,0,0,0,0.06,4.57,9
0,0,0,0,0,0,0,0,14,0,3200,157,4096,398,1.15,0,0,0,0,0.05,4.53,15
0,0,0,0,0,0,0,0,15,0,3328,157,4096,398,1.15,0,0,0,0,0.05,4.53,10
0,0,0,0,0,0,0,0,5,0,3200,157,4096,398,1.16,0,0,0,0,0.06,4.57,9
0,0,0,0,0,0,0,0,12,0,3200,158,4096,396,1.16,0,0,0,0,0.05,4.57,15
0,0,0,0,0,0,0,0,16,0,3200,158,4096,398,1.16,0,0,0,0,0.05,4.56,14
0,0,0,0,0,0,0,0,12,0,3328,156,4096,398,1.16,0,0,0,0,0.05,4.59,20
0,0,0,0,0,0,0,0,20,0,3200,157,4096,396,1.16,0,0,0,0,0.05,4.56,11
0,0,0,0,0,0,0,0,8,0,3200,156,4096,398,1.15,0,0,0,0,0.05,4.52,11
0,0,0,0,0,0,0,0,31,0,3328,157,4096,398,1.16,0,0,0,0,0.06,4.58,8
0,0,0,0,0,0,0,0,13,0,3200,158,4096,398,1.15,0,0,0,0,0.05,4.54,15
0,0,0,0,0,0,0,0,13,0,3200,158,4096,398,1.15,0,0,0,0,0.07,4.52,11
0,0,0,0,0,0,0,0,17,0,3328,158,4096,398,1.16,0,0,0,0,0.07,4.57,5
0,0,0,0,0,0,0,0,33,0,3200,157,4096,398,1.16,0,0,0,0,0.05,4.58,18
0,0,0,0,0,0,0,0,14,0,3328,157,4096,398,1.15,0,0,0,0,0.06,4.55,8
0,0,0,0,0,0,0,0,18,0,3200,157,4096,398,1.15,0,0,0,0,0.06,4.54,12
0,0,0,0,0,0,0,0,17,0,3200,155,4096,398,1.16,0,0,0,0,0.05,4.6,13
0,0,0,0,0,0,0,0,16,0,3200,158,4096,398,1.16,0,0,0,0,0.06,4.56,12
0,0,0,0,0,0,0,0,11,0,3200,157,4096,397,1.16,0,0,0,0,0.07,4.57,9
0,0,0,0,0,0,0,0,20,0,3200,158,4096,398,1.15,0,0,0,0,0.04,4.56,12
0,0,0,0,0,0,0,0,20,0,3328,159,4096,398,1.16,0,0,0,0,0.07,4.55,11
0,0,0,0,0,0,0,0,73,0,3200,156,4096,396,1.18,0,0,0,0,0.07,4.6,12
0,0,0,0,0,0,0,0,95,0,3200,158,4096,397,1.16,0,0,0,0,0.07,4.54,12
0,0,0,0,0,0,0,0,15,0,3200,155,4096,395,1.17,0,0,0,0,0.05,4.6,11
0,0,0,0,0,0,0,0,15,0,3200,157,4096,397,1.16,0,0,0,0,0.06,4.58,7
0,0,0,0,0,0,0,0,12,0,3200,156,4096,398,1.16,0,0,0,0,0.05,4.58,8
0,0,0,0,0,0,0,0,9,0,3200,157,4096,397,1.16,0,0,0,0,0.05,4.58,8
0,0,0,0,0,0,0,0,13,0,3200,157,4096,398,1.15,0,0,0,0,0.05,4.56,9
0,0,0,0,0,0,0,0,21,0,3328,158,4096,397,1.15,0,0,0,0,0.07,4.51,10
0,0,0,0,0,0,0,0,12,0,3200,157,4096,398,1.15,0,0,0,0,0.06,4.54,11
0,0,0,0,0,0,0,0,33,0,3328,155,4096,398,1.16,0,0,0,0,0.06,4.55,9
0,0,0,0,0,0,0,0,15,0,3200,156,4096,398,1.15,0,0,0,0,0.05,4.55,14
0,0,0,0,0,0,0,0,15,0,3328,155,4096,398,1.15,0,0,0,0,0.04,4.57,16
0,0,0,0,0,0,0,0,22,0,3072,156,4096,398,1.16,0,0,0,0,0.06,4.58,9
0,0,0,0,0,0,0,0,11,0,3328,157,4096,398,1.15,0,0,0,0,0.06,4.54,8
0,0,0,0,0,0,0,0,15,0,3200,157,4096,398,1.15,0,0,0,0,0.05,4.55,17
0,0,0,0,0,0,0,0,15,0,3328,156,4096,399,1.16,0,0,0,0,0.05,4.57,6
0,0,0,0,0,0,0,0,10,0,3328,157,4096,398,1.15,0,0,0,0,0.06,4.54,15
0,0,0,0,0,0,0,0,13,0,3328,157,4096,398,1.16,0,0,0,0,0.05,4.58,9
0,0,0,0,0,0,0,0,12,0,3328,157,4096,398,1.16,0,0,0,0,0.06,4.55,9
0,0,0,0,0,0,0,0,14,0,3328,156,4096,398,1.15,0,0,0,0,0.06,4.56,17
0,0,0,0,0,0,0,0,12,0,3200,157,4096,398,1.16,0,0,0,0,0.07,4.55,12
0,0,0,0,0,0,0,0,9,0,3200,157,4096,398,1.16,0,0,0,0,0.07,4.57,9
0,0,0,0,0,0,0,0,45,0,3328,158,4096,398,1.17,0,0,0,0,0.06,4.59,9
0,0,0,0,0,0,0,0,14,0,3200,157,4096,397,1.16,0,0,0,0,0.06,4.57,10
0,0,0,0,0,0,0,0,9,0,3200,156,4096,399,1.16,0,0,0,0,0.05,4.6,8
0,0,0,0,0,0,0,0,14,0,3200,155,4096,397,1.16,0,0,0,0,0.05,4.55,9
0,0,0,0,0,0,0,0,14,0,3200,156,4096,398,1.15,0,0,0,0,0.04,4.57,6
0,0,0,0,0,0,0,0,17,0,3200,158,4096,398,1.16,0,0,0,0,0.06,4.55,12
0,0,0,0,0,0,0,0,13,0,3200,158,4096,399,1.15,0,0,0,0,0.05,4.57,9
0,0,0,0,0,0,0,0,16,0,3200,156,4096,398,1.16,0,0,0,0,0.06,4.56,11
0,0,0,0,0,0,0,0,11,0,3328,157,4096,397,1.16,0,0,0,0,0.07,4.57,15
0,0,0,0,0,0,0,0,10,0,3200,157,4096,397,1.16,0,0,0,0,0.04,4.59,11
0,0,0,0,0,0,0,0,16,0,3200,156,4096,397,1.16,0,0,0,0,0.06,4.56,13
0,0,0,0,0,0,0,0,11,0,3200,155,4096,397,1.16,0,0,0,0,0.05,4.59,12
0,0,0,0,0,0,0,0,12,0,3328,158,4096,397,1.15,0,0,0,0,0.04,4.54,10
0,0,0,0,0,0,0,0,13,0,3328,157,4096,398,1.16,0,0,0,0,0.06,4.57,11
0,0,0,0,0,0,0,0,9,0,3200,158,4096,398,1.16,0,0,0,0,0.06,4.57,8
0,0,0,0,0,0,0,0,9,0,3200,158,4096,399,1.15,0,0,0,0,0.05,4.54,15
0,0,0,0,0,0,0,0,17,0,3200,156,4096,398,1.16,0,0,0,0,0.05,4.59,10
0,0,0,0,0,0,0,0,14,0,3328,155,4096,398,1.15,0,0,0,0,0.06,4.55,13
0,0,0,0,0,0,0,0,11,0,3200,157,4096,398,1.15,0,0,0,0,0.07,4.51,10
0,0,0,0,0,0,0,0,18,0,3200,157,4096,398,1.16,0,0,0,0,0.06,4.58,9
0,0,0,0,0,0,0,0,17,0,3200,156,4096,399,1.16,0,0,0,0,0.06,4.56,10
0,0,0,0,0,0,0,0,13,0,3328,158,4096,399,1.16,0,0,0,0,0.06,4.59,7
0,0,0,0,0,0,0,0,14,0,3328,157,4096,398,1.15,0,0,0,0,0.05,4.54,10
0,0,0,0,0,0,0,0,14,0,3200,155,4096,398,1.16,0,0,0,0,0.06,4.59,6
0,0,0,0,0,0,0,0,18,0,3200,157,4096,399,1.15,0,0,0,0,0.06,4.52,14
0,0,0,0,0,0,0,0,9,0,3200,156,4096,398,1.16,0,0,0,0,0.06,4.57,8
0,0,0,0,0,0,0,0,23,0,3200,155,4096,398,1.16,0,0,0,0,0.06,4.58,13
0,0,0,0,0,0,0,0,10,0,3200,158,4096,398,1.16,0,0,0,0,0.05,4.59,11
