avg_rss_mem,avg_shared_text_size,avg_stack_size,avg_total_size,avg_unshared_data_size,exit_status,file_system_inputs,file_system_outputs,involuntary_context_switches,major_page_faults,max_rss_mem,minor_page_faults,page_size,percent_cpu_job_got,real_time,signals_delivered,socket_messages_received,socket_messages_sent,swaps,system_time,user_time,voluntary_context_switches
0,0,0,0,0,0,0,0,4,0,3200,175,4096,634,0.02,0,0,0,0,0.0,0.18,15
0,0,0,0,0,0,0,0,7,0,3200,174,4096,646,0.02,0,0,0,0,0.0,0.17,16
0,0,0,0,0,0,0,0,5,0,3200,171,4096,623,0.03,0,0,0,0,0.0,0.18,15
0,0,0,0,0,0,0,0,13,0,3200,175,4096,631,0.02,0,0,0,0,0.0,0.18,12
0,0,0,0,0,0,0,0,17,0,3328,173,4096,634,0.02,0,0,0,0,0.0,0.17,15
0,0,0,0,0,0,0,0,20,0,3328,173,4096,631,0.02,0,0,0,0,0.0,0.17,17
0,0,0,0,0,0,0,0,13,0,3072,174,4096,617,0.02,0,0,0,0,0.0,0.17,15
0,0,0,0,0,0,0,0,12,0,3328,172,4096,653,0.02,0,0,0,0,0.0,0.17,22
0,0,0,0,0,0,0,0,13,0,3328,174,4096,641,0.02,0,0,0,0,0.0,0.18,16
0,0,0,0,0,0,0,0,8,0,3200,175,4096,641,0.02,0,0,0,0,0.0,0.18,21
0,0,0,0,0,0,0,0,12,0,3200,177,4096,642,0.02,0,0,0,0,0.0,0.17,20
0,0,0,0,0,0,0,0,3,0,3200,175,4096,644,0.02,0,0,0,0,0.0,0.18,14
0,0,0,0,0,0,0,0,18,0,3328,174,4096,620,0.03,0,0,0,0,0.0,0.18,15
0,0,0,0,0,0,0,0,18,0,3200,172,4096,634,0.02,0,0,0,0,0.0,0.18,18
0,0,0,0,0,0,0,0,4,0,3072,174,4096,637,0.02,0,0,0,0,0.0,0.17,18
0,0,0,0,0,0,0,0,12,0,3200,172,4096,634,0.02,0,0,0,0,0.0,0.18,19
0,0,0,0,0,0,0,0,11,0,3200,174,4096,631,0.02,0,0,0,0,0.0,0.18,15
0,0,0,0,0,0,0,0,19,0,3200,174,4096,650,0.02,0,0,0,0,0.0,0.17,18
0,0,0,0,0,0,0,0,4,0,3200,175,4096,637,0.02,0,0,0,0,0.0,0.18,15
0,0,0,0,0,0,0,0,8,0,3328,172,4096,660,0.02,0,0,0,0,0.0,0.18,19
0,0,0,0,0,0,0,0,3,0,3328,172,4096,633,0.03,0,0,0,0,0.0,0.18,17
0,0,0,0,0,0,0,0,6,0,3328,173,4096,631,0.02,0,0,0,0,0.0,0.17,19
0,0,0,0,0,0,0,0,12,0,3200,174,4096,627,0.02,0,0,0,0,0.0,0.18,13
0,0,0,0,0,0,0,0,3,0,3328,175,4096,620,0.03,0,0,0,0,0.0,0.18,18
0,0,0,0,0,0,0,0,8,0,3328,174,4096,637,0.02,0,0,0,0,0.0,0.18,21
0,0,0,0,0,0,0,0,5,0,3200,173,4096,637,0.02,0,0,0,0,0.0,0.17,17
0,0,0,0,0,0,0,0,8,0,3328,172,4096,653,0.02,0,0,0,0,0.0,0.18,18
0,0,0,0,0,0,0,0,4,0,3328,175,4096,630,0.03,0,0,0,0,0.0,0.18,17
0,0,0,0,0,0,0,0,5,0,3328,174,4096,637,0.02,0,0,0,0,0.0,0.18,15
0,0,0,0,0,0,0,0,8,0,3328,174,4096,651,0.02,0,0,0,0,0.0,0.18,20
0,0,0,0,0,0,0,0,7,0,3200,172,4096,627,0.02,0,0,0,0,0.0,0.17,15
0,0,0,0,0,0,0,0,4,0,3200,174,4096,641,0.02,0,0,0,0,0.0,0.17,16
0,0,0,0,0,0,0,0,5,0,3072,172,4096,627,0.02,0,0,0,0,0.0,0.17,12
0,0,0,0,0,0,0,0,6,0,3200,173,4096,631,0.02,0,0,0,0,0.0,0.18,15
0,0,0,0,0,0,0,0,6,0,3328,175,4096,657,0.02,0,0,0,0,0.0,0.18,18
0,0,0,0,0,0,0,0,8,0,3328,175,4096,627,0.02,0,0,0,0,0.0,0.18,21
0,0,0,0,0,0,0,0,8,0,3200,176,4096,637,0.02,0,0,0,0,0.0,0.18,18
0,0,0,0,0,0,0,0,7,0,3200,175,4096,634,0.02,0,0,0,0,0.01,0.17,19
0,0,0,0,0,0,0,0,6,0,3072,174,4096,650,0.03,0,0,0,0,0.0,0.19,27
0,0,0,0,0,0,0,0,4,0,3328,175,4096,619,0.03,0,0,0,0,0.0,0.18,20
0,0,0,0,0,0,0,0,6,0,3328,176,4096,639,0.02,0,0,0,0,0.0,0.17,18
0,0,0,0,0,0,0,0,6,0,3200,172,4096,620,0.03,0,0,0,0,0.0,0.18,17
0,0,0,0,0,0,0,0,7,0,3328,173,4096,631,0.02,0,0,0,0,0.0,0.17,20
0,0,0,0,0,0,0,0,4,0,3200,177,4096,627,0.02,0,0,0,0,0.0,0.17,17
0,0,0,0,0,0,0,0,5,0,3200,171,4096,631,0.02,0,0,0,0,0.0,0.18,13
0,0,0,0,0,0,0,0,5,0,3200,173,4096,634,0.02,0,0,0,0,0.0,0.17,17
0,0,0,0,0,0,0,0,6,0,3200,174,4096,637,0.02,0,0,0,0,0.0,0.18,16
0,0,0,0,0,0,0,0,7,0,3200,172,4096,637,0.02,0,0,0,0,0.0,0.17,19
0,0,0,0,0,0,0,0,5,0,3200,172,4096,634,0.02,0,0,0,0,0.0,0.18,15
0,0,0,0,0,0,0,0,5,0,3200,172,4096,660,0.02,0,0,0,0,0.01,0.17,21
0,0,0,0,0,0,0,0,4,0,3328,172,4096,603,0.03,0,0,0,0,0.0,0.18,26
0,0,0,0,0,0,0,0,5,0,3328,173,4096,631,0.02,0,0,0,0,0.0,0.18,15
0,0,0,0,0,0,0,0,7,0,3200,173,4096,634,0.02,0,0,0,0,0.0,0.18,13
0,0,0,0,0,0,0,0,5,0,3200,175,4096,637,0.02,0,0,0,0,0.0,0.17,17
0,0,0,0,0,0,0,0,5,0,3200,171,4096,617,0.02,0,0,0,0,0.0,0.17,21
0,0,0,0,0,0,0,0,4,0,3200,174,4096,634,0.02,0,0,0,0,0.0,0.18,15
