avg_rss_mem,avg_shared_text_size,avg_stack_size,avg_total_size,avg_unshared_data_size,exit_status,file_system_inputs,file_system_outputs,involuntary_context_switches,major_page_faults,max_rss_mem,minor_page_faults,page_size,percent_cpu_job_got,real_time,signals_delivered,socket_messages_received,socket_messages_sent,swaps,system_time,user_time,voluntary_context_switches
0,0,0,0,0,0,0,0,63,0,3200,182,4096,698,0.77,0,0,0,0,0.06,5.37,20
0,0,0,0,0,0,0,0,68,0,3200,179,4096,696,0.78,0,0,0,0,0.08,5.35,16
0,0,0,0,0,0,0,0,25,0,3200,179,4096,698,0.77,0,0,0,0,0.06,5.38,15
0,0,0,0,0,0,0,0,83,0,3200,181,4096,694,0.78,0,0,0,0,0.08,5.32,16
0,0,0,0,0,0,0,0,25,0,3200,180,4096,701,0.77,0,0,0,0,0.07,5.36,27
0,0,0,0,0,0,0,0,31,0,3200,182,4096,696,0.78,0,0,0,0,0.06,5.39,21
0,0,0,0,0,0,0,0,17,0,3200,181,4096,700,0.77,0,0,0,0,0.06,5.38,25
0,0,0,0,0,0,0,0,35,0,3328,181,4096,704,0.78,0,0,0,0,0.07,5.44,19
0,0,0,0,0,0,0,0,22,0,3200,179,4096,706,0.77,0,0,0,0,0.06,5.4,19
0,0,0,0,0,0,0,0,21,0,3328,182,4096,698,0.77,0,0,0,0,0.06,5.35,18
0,0,0,0,0,0,0,0,30,0,3200,180,4096,696,0.78,0,0,0,0,0.08,5.38,20
0,0,0,0,0,0,0,0,54,0,3200,178,4096,698,0.79,0,0,0,0,0.07,5.47,15
0,0,0,0,0,0,0,0,32,0,3200,182,4096,701,0.78,0,0,0,0,0.1,5.39,21
0,0,0,0,0,0,0,0,34,0,3200,181,4096,702,0.78,0,0,0,0,0.07,5.4,18
0,0,0,0,0,0,0,0,25,0,3328,183,4096,696,0.79,0,0,0,0,0.07,5.43,23
0,0,0,0,0,0,0,0,32,0,3200,180,4096,701,0.77,0,0,0,0,0.04,5.42,23
0,0,0,0,0,0,0,0,63,0,3200,181,4096,702,0.77,0,0,0,0,0.08,5.37,18
0,0,0,0,0,0,0,0,54,0,3200,180,4096,696,0.79,0,0,0,0,0.08,5.42,17
0,0,0,0,0,0,0,0,84,0,3328,182,4096,706,0.77,0,0,0,0,0.08,5.39,19
0,0,0,0,0,0,0,0,27,0,3200,181,4096,701,0.77,0,0,0,0,0.06,5.37,17
0,0,0,0,0,0,0,0,23,0,3072,179,4096,700,0.78,0,0,0,0,0.08,5.37,24
0,0,0,0,0,0,0,0,20,0,3328,181,4096,698,0.78,0,0,0,0,0.06,5.41,29
0,0,0,0,0,0,0,0,22,0,3200,179,4096,698,0.78,0,0,0,0,0.08,5.39,19
0,0,0,0,0,0,0,0,39,0,3200,181,4096,703,0.8,0,0,0,0,0.08,5.56,20
0,0,0,0,0,0,0,0,66,0,3328,180,4096,701,0.78,0,0,0,0,0.09,5.39,21
0,0,0,0,0,0,0,0,63,0,3200,182,4096,700,0.77,0,0,0,0,0.06,5.38,21
0,0,0,0,0,0,0,0,66,0,3200,181,4096,698,0.78,0,0,0,0,0.07,5.42,20
0,0,0,0,0,0,0,0,140,0,3200,181,4096,683,0.82,0,0,0,0,0.07,5.54,21
0,0,0,0,0,0,0,0,58,0,3200,181,4096,695,0.79,0,0,0,0,0.07,5.43,20
0,0,0,0,0,0,0,0,194,0,3200,179,4096,690,0.8,0,0,0,0,0.07,5.44,25
0,0,0,0,0,0,0,0,46,0,3200,180,4096,700,0.77,0,0,0,0,0.07,5.38,19
0,0,0,0,0,0,0,0,62,0,3200,182,4096,690,0.79,0,0,0,0,0.08,5.41,21
0,0,0,0,0,0,0,0,56,0,3328,182,4096,700,0.77,0,0,0,0,0.06,5.39,26
0,0,0,0,0,0,0,0,74,0,3072,181,4096,697,0.78,0,0,0,0,0.08,5.35,17
0,0,0,0,0,0,0,0,38,0,3200,181,4096,697,0.79,0,0,0,0,0.07,5.43,22
0,0,0,0,0,0,0,0,59,0,3072,179,4096,701,0.78,0,0,0,0,0.08,5.4,18
0,0,0,0,0,0,0,0,35,0,3328,181,4096,699,0.77,0,0,0,0,0.06,5.34,17
0,0,0,0,0,0,0,0,12,0,3200,181,4096,696,0.78,0,0,0,0,0.06,5.38,28
0,0,0,0,0,0,0,0,27,0,3200,183,4096,701,0.79,0,0,0,0,0.07,5.48,24
0,0,0,0,0,0,0,0,46,0,3200,182,4096,706,0.78,0,0,0,0,0.08,5.48,22
0,0,0,0,0,0,0,0,17,0,3200,183,4096,697,0.78,0,0,0,0,0.07,5.36,22
0,0,0,0,0,0,0,0,24,0,3200,182,4096,697,0.78,0,0,0,0,0.07,5.37,18
0,0,0,0,0,0,0,0,17,0,3328,181,4096,701,0.78,0,0,0,0,0.08,5.42,20
0,0,0,0,0,0,0,0,26,0,3328,182,4096,696,0.79,0,0,0,0,0.08,5.42,19
0,0,0,0,0,0,0,0,104,0,3200,181,4096,692,0.78,0,0,0,0,0.1,5.36,21
0,0,0,0,0,0,0,0,41,0,3328,183,4096,699,0.78,0,0,0,0,0.07,5.41,23
0,0,0,0,0,0,0,0,45,0,3200,179,4096,700,0.78,0,0,0,0,0.04,5.45,16
0,0,0,0,0,0,0,0,74,0,3072,182,4096,694,0.78,0,0,0,0,0.07,5.37,20
0,0,0,0,0,0,0,0,32,0,3200,181,4096,697,0.79,0,0,0,0,0.07,5.44,20
0,0,0,0,0,0,0,0,47,0,3072,181,4096,693,0.81,0,0,0,0,0.06,5.55,16
0,0,0,0,0,0,0,0,71,0,3200,179,4096,691,0.79,0,0,0,0,0.08,5.43,19
0,0,0,0,0,0,0,0,170,0,3072,180,4096,724,0.8,0,0,0,0,0.09,5.74,16
0,0,0,0,0,0,0,0,44,0,3200,178,4096,693,0.79,0,0,0,0,0.07,5.45,19
0,0,0,0,0,0,0,0,287,0,3200,181,4096,692,0.8,0,0,0,0,0.09,5.49,22
0,0,0,0,0,0,0,0,164,0,3200,179,4096,691,0.79,0,0,0,0,0.08,5.41,22
0,0,0,0,0,0,0,0,130,0,3200,180,4096,699,0.78,0,0,0,0,0.07,5.4,18
0,0,0,0,0,0,0,0,82,0,3200,182,4096,695,0.78,0,0,0,0,0.07,5.35,23
0,0,0,0,0,0,0,0,110,0,3456,182,4096,695,0.78,0,0,0,0,0.08,5.36,17
0,0,0,0,0,0,0,0,55,0,3328,183,4096,705,0.79,0,0,0,0,0.06,5.51,29
0,0,0,0,0,0,0,0,340,0,3200,180,4096,714,0.82,0,0,0,0,0.07,5.78,23
0,0,0,0,0,0,0,0,31,0,3200,180,4096,703,0.78,0,0,0,0,0.07,5.42,32
0,0,0,0,0,0,0,0,132,0,3200,181,4096,693,0.79,0,0,0,0,0.08,5.4,17
0,0,0,0,0,0,0,0,63,0,3072,182,4096,695,0.78,0,0,0,0,0.08,5.37,17
0,0,0,0,0,0,0,0,60,0,3200,180,4096,696,0.79,0,0,0,0,0.07,5.44,18
0,0,0,0,0,0,0,0,51,0,3200,181,4096,695,0.79,0,0,0,0,0.07,5.44,20
0,0,0,0,0,0,0,0,21,0,3200,181,4096,700,0.79,0,0,0,0,0.07,5.46,23
0,0,0,0,0,0,0,0,71,0,3200,181,4096,701,0.78,0,0,0,0,0.07,5.41,20
0,0,0,0,0,0,0,0,158,0,3200,180,4096,697,0.79,0,0,0,0,0.07,5.43,22
